source,target,similarity_total,similarity_text,similarity_hashtag,similarity_url,similarity_domain,text_share,hashtag_share,url_share,domain_share,max_share,n_active_modalities,non_domain_similarity
margaretecoelho.castro,profdorinha,0.10282705173747263,0.11820438060422536,0.0788835784071457,0,0.2025948132055446,0.7663637055743692,0.10228641467946661,0,0.13134987974616424,0.7663637055743692,3,0.09570078306118178
ChrisTonietto,dep.lucena,0.10282611172443534,0.11655027490702322,0.023766035335971502,0,0.3293568561243549,0.7556464206249309,0.03081712084917668,0,0.21353645852589234,0.7556464206249309,3,0.08664534426729822
jrbozzella,niltotattosp,0.10282569494995861,0.10646965424089419,0.039297105156170485,0,0.3990946715280963,0.690292144667465,0.050956271420024485,0,0.25875158391251046,0.690292144667465,3,0.08166362519437734
depaguinaldoribeiro,enricogmisasi,0.10281628020973965,0.0919579080846427,0.01492379570668145,0,0.5928175308863048,0.5962603581005754,0.019353349717557977,0,0.3843862921818666,0.5962603581005754,3,0.06781619087569928
gervasiomaiapb,josemedeirosMT,0.1028151381372299,0.1145814269352389,0.0016738941560901052,0,0.3930650143938792,0.7429608065581695,0.002170749283833953,0,0.2548684441579966,0.7429608065581695,2,0.0820830041188978
CarlosChiodini,joicehasselmann,0.1028116072847697,0.12267242052006032,0.029118081611024818,0,0.25721374084889254,0.7954511736551285,0.03776237901540042,0,0.16678644732947107,0.7954511736551285,3,0.09178288345876091
biakicisoficial,idilvanoficial,0.10281030857189206,0.1032341059308063,4.92180139799089e-4,0,0.5088292089907197,0.6694147526955295,6.383019324758635e-4,0,0.3299469453719946,0.6694147526955295,2,0.0738089585419758
Dep.Joeniawapichana,deputadovander,0.10280335330836736,0.13522540565924615,0.09100207852884509,0,0.007792085975358557,0.8769195511461972,0.11802738023648789,0,0.005053068617314804,0.8769195511461972,2,0.10958987240358227
profmarcivania,ZeRicardoAM,0.10279670666957279,0.1172907164209553,0.18095279258420477,0,0.007137850665629495,0.7606645531811422,0.23470634218643466,0,0.004629104632423182,0.7606645531811422,2,0.10962948209842589
lucasvgonzalez,margaretecoelho.castro,0.10279461419824973,0.13647994828502735,0.025027513193756998,0,0.1270647037359585,0.8851303436436989,0.032462807367824316,0,0.0824068489884768,0.8851303436436989,3,0.10106103637412768
dep.lucena,deputadopeninha,0.10278116487248037,0.11421576375666859,0.0086072636603717,0.04393747751637468,0.2944703531670273,0.7408345935650434,0.011165811908632159,0.05699809243050514,0.1910015020958194,0.7408345935650434,4,0.08908907999429846
jhc,ruycarneiropb,0.10277873634309023,0.07565479509868671,0.008054980611644768,0,0.7690231329361967,0.4907292292194247,0.01044960711815731,0,0.49882116366241797,0.49882116366241797,3,0.05518985087215405
evair.vieirademelo,onelsonbarbudo,0.1027763312976215,0.1155914148613911,0.15825235961344683,0,0.06922610162351765,0.7497927029305316,0.2053032478268132,0,0.04490404924265523,0.7497927029305316,3,0.1051727762743432
guimaraes13pt,OtoniDeputadoFederal,0.10274646039523866,0.1165834379248427,0.014374853325892634,0,0.34661282002836774,0.7564473914811067,0.018654142466282338,0,0.22489846605261093,0.7564473914811067,3,0.085327434707158
AfonsoMottaOpina,joicehasselmann,0.10274341615710922,0.10074169206039761,0.020340834111392602,0,0.493052653529877,0.6536781679282125,0.026396934385607203,0,0.3199248976861802,0.6536781679282125,3,0.07486418491619724
EduardoCuryOficial,vanderleimacris,0.10273948889436996,0.11721201382812295,0.056923197822395084,0,0.2551257994895296,0.760577489658546,0.07387383168175943,0,0.16554867865969455,0.760577489658546,3,0.09185475242328711
josiasgomespt,rafaelmottarn,0.10273638403563837,0.11509824715774411,0.016080845834916268,0,0.35790159728730186,0.7468840322938723,0.020870043248213423,0,0.23224592445791414,0.7468840322938723,3,0.08451029737480527
alinesleutjes,JandiraFeghaliOficial,0.10273563778695358,0.12301461249011236,0.0020399630636582784,0,0.30680851577586365,0.798259916681895,0.00264752408232947,0,0.19909255923577562,0.798259916681895,2,0.08815900364488859
idilvanoficial,PedroUczai,0.10272900764658975,0.13515633361861834,0.01023683754229713,0,0.16889810342806877,0.8771059360603428,0.013286526401597087,0,0.10960753753806012,0.8771059360603428,3,0.0980026436621984
Ossesio.Silva,ZambelliOficial,0.10272102077626614,0.11997809178286144,0.005378344689536187,0,0.33027770443630544,0.7786662741224274,0.006981167241643899,0,0.21435255863592861,0.7786662741224274,2,0.0864669719434062
dep.lucena,generalgirao,0.10265915421209054,0.13453422536950913,0.02636676271610975,0,0.14181153405404748,0.8736627947896115,0.03424505480422052,0,0.09209215040616794,0.8736627947896115,3,0.09986255565195076
carlosjordyoficial,flavionogueirapi,0.10264722285695355,0.11804681469054437,6.0436939285210736e-5,0,0.3591193220702892,0.7666829580965302,7.850439931133068e-5,0,0.23323853750415852,0.7666829580965302,2,0.08432778719885815
alexandrefrotaoficial77,camilocapiberibe,0.10264694702566421,0.10138150211493833,0.08825000186516946,0.015130688316720067,0.3191278038718008,0.6584479133093651,0.11463240998696217,0.0196540196016897,0.20726565710198286,0.6584479133093651,4,0.0871840286795116
fernandapsol,idilvanoficial,0.10262614798037034,0.10838976854234153,0.00221554179969319,0.014813595639006064,0.42143625940474133,0.7041075507259197,0.0028784630340888224,0.01924603158230787,0.2737679546576836,0.7041075507259197,3,0.07985399716434384
JandiraFeghaliOficial,luiz.caetanoBA,0.10260307185802281,0.13548748749555842,0.058173931115943336,0,0.06782334068287127,0.8803341852054194,0.07559738717692147,0,0.04406842761765908,0.8803341852054194,3,0.10508733837053363
bohngass13,pauloramosrio,0.10260013009195545,0.10222089145914222,0.24612249078687992,0,0.024548055214149808,0.664202481143878,0.3198468859201802,0,0.01595063293594176,0.664202481143878,3,0.10817527829751301
bolsonaro.enb,deputadopastoreurico,0.10259665280171551,0.11819187419567093,0.04238388366395346,0,0.2722632827411164,0.7680034449992936,0.05508156781146602,0,0.1769149871892402,0.7680034449992936,3,0.09047760780604401
augusto.coutinho,margaretecoelho.castro,0.10258132106391506,0.10564236323613294,0.11329716171860191,0,0.25570186016019253,0.6865601010688918,0.1472615879038513,0,0.16617831102725683,0.6865601010688918,3,0.09164413969989524
arthurliradeputadofederal,joseneltooficial,0.10257887770570472,0.09923104721515387,0.007583497456889616,0,0.531205698520253,0.6449089028499891,0.00985712669963942,0,0.34523397045037146,0.6449089028499891,2,0.07196267621895128
Joseairtoncirilo,OtoniDeputadoFederal,0.10257381070520197,0.12445051856912341,0.05520899198075381,0,0.18368399092528778,0.8088518093362401,0.07176489671348299,0,0.11938329395027689,0.8088518093362401,3,0.09678022640376727
sostenescavalcante,wolneyqueirozpe,0.10257002441039473,0.11210275070667877,0.001239376993715625,0,0.41504410510170187,0.7286258101954003,0.0016110970703054942,0,0.2697630927342941,0.7286258101954003,2,0.08025044721815851
renataabreu1919,tabataamaralSP,0.10255238220289785,0.09921423911475952,0.005871932440760508,0.07697370086861773,0.38045207527711605,0.64496625681151,0.007634384581001094,0.10007724730869964,0.24732211129878917,0.64496625681151,3,0.08270240412616799
assiscarvalho.pt,tabataamaralSP,0.10254912500115403,0.11161907553956232,0.01180169968285001,0.008562346815634283,0.3813180266247185,0.7256299556484512,0.015344450356798527,0.011132676578875964,0.2478929174158742,0.7256299556484512,4,0.08263706059947085
delegado.waldir,Joseairtoncirilo,0.10253852854823982,0.10901837137261589,0.021142403243907325,0,0.4056094080096237,0.7087961498708106,0.027491979250135575,0,0.2637118708790537,0.7087961498708106,3,0.08089060858671239
Drdenisbezerra,PauloEduardoOficial,0.10253478879943231,0.09455146744905325,0.0025862672923088557,0,0.5873346229163345,0.6147602425553653,0.0033631086874235925,0,0.3818766487572111,0.6147602425553653,2,0.06790622921965359
depalceumoreira,wolneyqueirozpe,0.10253119141098328,0.13840555232392346,0.00506605253774901,0,0.1437802428500166,0.8999248613633573,0.006587982275484515,0,0.09348715636115824,0.8999248613633573,2,0.09958483059390948
BrunaFurlanDeputadaEstadual,greyce.elias,0.10251424482566257,0.0829872508536292,3.6473740427464877e-4,0,0.7071116890400971,0.5396794757304781,4.743892323061083e-4,0,0.4598461350372156,0.5396794757304781,2,0.05932871309606009
LeoMoraes.19,ruycarneiropb,0.10249349640943421,0.12684205294041814,0.0017781258503906925,0,0.2654256650365503,0.8250413108081053,0.002313156005252019,0,0.17264553318664272,0.8250413108081053,2,0.09085548436464021
HerculanoPassos,marceloramosam,0.10249323445825527,0.13492716290277032,0.0580410080623084,0,0.07204487172150909,0.8776329716847482,0.07550548205331942,0,0.04686154626193233,0.8776329716847482,3,0.10466811751088
DeputadoNilsonPinto,eduardobismarckce,0.10249068011000244,0.11909259596303282,0.17321712100985417,0,0,0.7746564262247173,0.2253435737752826,0,0,0.7746564262247173,2,0.1098114429750026
SheridanRR,TulioGadelhaOficial,0.10249007278148528,0.0871161884381979,0.007826460696668978,0,0.6505362859469623,0.5666642376440016,0.010181747993428192,0,0.4231540143625702,0.5666642376440016,3,0.06334391469823693
arraes,DeputadoAndreFigueiredo,0.10248129437848098,0.11168061084779549,0.007177190275077113,0.022227711223719377,0.3616035042016671,0.7265105404526465,0.009337886578690181,0.028919373509118818,0.23523219945954454,0.7265105404526465,3,0.08397256510539627
coronel.armando,leomottafederal,0.1024703314033693,0.05874955185036193,0.017963368596083974,0,0.9136327153547523,0.38222154026285765,0.023373749064819004,0,0.5944047106723234,0.5944047106723234,3,0.04453016112112766
CarlosChiodini,drasorayamanato,0.10246963219298474,0.13668643320479987,0.01042542283360237,0,0.14932930517956758,0.8892809201420989,0.013565544718611912,0,0.0971535351392891,0.8892809201420989,3,0.09912251269394311
arraes,deputadaaliceportugal,0.10245405106968415,0.09007445729986116,0.03739815225847748,0.03316182662140372,0.4949462352868882,0.5861128727751787,0.04866982075446499,0.043156681816773575,0.32206062465358276,0.5861128727751787,4,0.07441889505416957
arthurliradeputadofederal,danilocabralpe,0.10244660171614228,0.10487530951773527,0.007620840286248457,0,0.4727042499922848,0.6824713737752696,0.0099184552844602,0,0.3076101709402703,0.6824713737752696,2,0.07599962683927497
deputadomarcon,flavionogueirapi,0.10243395591713318,0.1313557362144898,0.001475737518753485,0,0.22000050157459267,0.8548970897941545,0.0019208962568978908,0,0.14318201394894758,0.8548970897941545,2,0.09403634551302893
fernandapsol,TiagoMitraud,0.10242772449291129,0.13001910746431997,5.483881249013364e-4,0.0113140705550355,0.21249987539059606,0.8462494447215034,7.13853763866167e-4,0.014727875173833442,0.13830882634079703,0.8462494447215034,3,0.09456542800021953
ruycarneiropb,tabataamaralSP,0.10242165697893263,0.12312396891177894,0.02736432999099811,0,0.2503565055842037,0.8014188440445731,0.03562310393868717,0,0.16295805201673977,0.8014188440445731,3,0.09185488207855612
danilocabralpe,oficialigortimo,0.10241695920109233,0.10631884094430612,0.009906296672583276,0,0.453253385228157,0.6920653361425725,0.012896687879113964,0,0.2950379759783136,0.6920653361425725,3,0.07735721448487341
DepZeCarlosPT,luiziannelinsPT,0.1024146073204229,0.07931017501590991,0.2766384203426294,0,0.18984051896198567,0.5162686397379068,0.36015490053043614,0,0.12357645973165705,0.5162686397379068,3,0.09616989934602557
capitaoalbertoneto,deputadopastoreurico,0.10240889348253786,0.10513724898680257,0.23239456897183866,0,0.01997177442636506,0.684427855247617,0.3025708166143014,0,0.01300132813808176,0.684427855247617,3,0.10829725912940735
Drdenisbezerra,reginaldolopesmg,0.1023944464659287,0.10999745456459888,0.04238171960862489,0,0.35117871212569163,0.7161681019565845,0.05518752376572457,0,0.2286443742776908,0.7161681019565845,3,0.08462414177594561
biakicisoficial,RaulHenryPE,0.10239042335299445,0.12881892011318283,0.003408267197678581,0,0.2408506147677311,0.838743285388942,0.004438262988624062,0,0.15681845162243377,0.838743285388942,2,0.09250040968051325
DeputadoBetoFaro,marceloalvaroantonio,0.10238150527942298,0.13680229125772062,0.005993515028961195,0,0.15571263655621634,0.8908008068081912,0.007805465792027569,0,0.10139372739978135,0.8908008068081912,2,0.09857213875965203
CelinaLeaoDf,JandiraFeghaliOficial,0.10237173926566226,0.1286594406313392,6.65378694167342e-4,0.009447003354418938,0.22875691857436947,0.8378578017347696,8.666176804135822e-4,0.012304181371648886,0.1489713992131678,0.8378578017347696,3,0.09334422645789746
oficialigortimo,PedroUczai,0.10236799304457628,0.1362710453531946,0.06566840590738242,0,0.041472630321933504,0.8874586759675632,0.08553247156564783,0,0.027008852466788906,0.8874586759675632,3,0.10671766181047934
biakicisoficial,profisrael,0.1023464758214812,0.12802816828807245,0.0032542713380710963,0,0.24840691176535132,0.833952625207384,0.004239548470950629,0,0.16180782632166538,0.833952625207384,2,0.09191358753977619
alexisfonteyne30,depalceumoreira,0.10234637480326288,0.13287147119885806,0.020470605961649402,0,0.16553969813706365,0.8655018897299984,0.026668400648939296,0,0.10782970962106231,0.8655018897299984,3,0.09783256599370568
pauloganime,professoradayanepimentel,0.10233556245016957,0.1215543879513377,0.14531703085650652,0,0.028855495526153505,0.791868014344322,0.18933402670880384,0,0.018797958946874187,0.791868014344322,3,0.10758413865902786
edmilsonpsol,IvanValentePSOL,0.10232729466812276,0.1240371968433734,0.024161186345233863,0.09501932239657979,0.05617643410447982,0.8081076005228268,0.03148223084706856,0.12381098344582142,0.03659918518428302,0.8081076005228268,4,0.10562378470838296
drdamiao,ednahenriqueoficial,0.10231714921454145,0.1171436892375028,0.032520781741585555,0,0.2982787823599227,0.7632717821452241,0.04237905635075253,0,0.19434916150402343,0.7632717821452241,3,0.08831988970415708
deputadowaldenorpereira,professoradayanepimentel,0.10231615131715674,0.13658327282615645,0.014667312933801887,0,0.13957491562818303,0.8899427318682688,0.019113714690507412,0,0.09094355344122396,0.8899427318682688,3,0.09965481100922631
DeputadoOsmarTerra,RodrigoMaiaRJ,0.10231330927593088,0.09555009345860459,0.12880333864740626,0,0.3215920272581047,0.6225980056411076,0.16785478456184538,0,0.20954720979704705,0.6225980056411076,3,0.0866505437057756
bolsonaro.enb,DelegadoAntonioFurtado,0.10230200770129685,0.13000608913311865,0.008289061631857943,0,0.21789110092455066,0.8472045469704604,0.01080338736662984,0,0.14199206566290978,0.8472045469704604,3,0.09404564389963588
DeputadoCarlosSampaio,Drdenisbezerra,0.1023004948407524,0.10147285406530554,0.003622424875172208,0,0.5125340322078861,0.6612731393154698,0.0047212868726407235,0,0.3340055738118894,0.6612731393154698,2,0.07299809931452857
Drdenisbezerra,onelsonbarbudo,0.10229663335232313,0.1173113934251266,0.0050589779064773915,0,0.35121761022062603,0.7645177857163077,0.006593866928221842,0,0.22888834735547042,0.7645177857163077,2,0.08451656357601577
Joseairtoncirilo,RaulHenryPE,0.10228097670986029,0.12687922316401534,0.0426402290070938,0,0.18014196099356336,0.8269978592006912,0.05558574087281291,0,0.11741639992649579,0.8269978592006912,3,0.09671947783245294
alexandrefrotaoficial77,josiasgomespt,0.10227549686003326,0.08842805605848496,0.12465016007593532,0,0.4005515721637786,0.576404311709194,0.16250247472474258,0,0.26109321356606335,0.576404311709194,3,0.08097006290976573
marciojerry,profmarcivania,0.10225565286461456,0.09419281185499265,0.03888584454305101,0,0.5141349853331899,0.6141001122595016,0.050704084587591416,0,0.3351958031529069,0.6141001122595016,3,0.0728357005454306
dep.lucena,DeputadoNicoletti,0.10223564764826834,0.1310989872431991,0.02898090386093162,0,0.16458303457017057,0.8548811186631121,0.03779621495708628,0,0.10732266637980148,0.8548811186631121,3,0.09778226286813245
nereucrispim,oficialluizlima,0.10223554997077978,0.12146996003023687,0.15596280782206093,0,0.006908033615206196,0.7920921184131777,0.20340322958975565,0,0.004504651997066643,0.7920921184131777,2,0.10904465828189218
elcionebarbalh0,TulioGadelhaOficial,0.10222339983007543,0.0984845264979256,0.015934680655280923,0,0.5166363711613137,0.6422829910544624,0.020784126637369952,0,0.3369328823081677,0.6422829910544624,3,0.07262247330641557
LeoMoraes.19,patrusananias13,0.10222218863758431,0.1300398476605447,5.278613098300493e-4,0,0.23187863033865774,0.848086241638361,6.885149781606471e-4,0,0.15122524338347829,0.848086241638361,2,0.09296101423036478
PauloTeixeira13,profmarcivania,0.10221920068496611,0.12048600960272313,0.07002850290055773,0,0.18837090844614496,0.7858015506242271,0.09134422552227629,0,0.1228542238534967,0.7858015506242271,3,0.09606550727345334
niltotattosp,profmarcivania,0.10221706382816177,0.13080968206037646,0.05051279067022226,0,0.1241335554782173,0.8531496742414885,0.06588957365623398,0,0.08096075210227756,0.8531496742414885,3,0.10065160013887209
OtoniDeputadoFederal,reginaldolopesmg,0.10219373654803506,0.1181460455027434,0.03203482605346804,0,0.28737594108615583,0.7707324636098425,0.041796202827506186,0,0.18747133356265128,0.7707324636098425,3,0.08896643622388357
gustavofruet,leitesidney,0.1021922714001365,0.12692282175035316,0.11819464727669048,0,0.027266558945134786,0.828000134852883,0.1542121149441217,0,0.017787750202995205,0.828000134852883,3,0.10754410800406519
EduardoCuryOficial,TiagoMitraud,0.10218962590550726,0.1216313987199222,0.02977658484930348,0,0.25697723168477987,0.7935012818384806,0.03885141253879959,0,0.16764730562271993,0.7935012818384806,3,0.09113336834984494
bolsonaro.enb,terezacristinams,0.10218767051189244,0.08532019012397199,0.0032154374284041154,0,0.6731822815818584,0.5566241647782257,0.004195466912067319,0,0.4391803683097069,0.5566241647782257,2,0.06140234114975201
fabiogov55,orlandosilvasp,0.10218653769992957,0.07676504742947259,0.011679115013655098,0,0.7417893611769074,0.5008164425395767,0.015238948008266714,0,0.4839446094521566,0.5008164425395767,3,0.056500621737288294
joaoromaneto,luismirandausa,0.1021813066540807,0.12506213584855833,0.1386970168837903,0,0.004704207558046777,0.8159492177431709,0.18098159232892175,0,0.0030691899279073668,0.8159492177431709,2,0.1091439565895117
drasorayamanato,eduardobismarckce,0.10217738868168194,0.13565708972377807,0.02533013117554147,0,0.12542967063636531,0.8851083491436449,0.033053798565230025,0,0.081837852291125,0.8851083491436449,3,0.10051651139920456
CelinaLeaoDf,domingossaviomg,0.10217167392461918,0.048813763565901225,0.003329888207550126,0.5163977794943222,0.0049821378065306255,0.31850813238063963,0.004345481259978013,0.6738955585352201,0.003250827824162156,0.6738955585352201,2,0.10911378364733978
camilocapiberibe,josiasgomespt,0.10215725481282151,0.09400211312867039,0.207189318293233,0,0.1779590543191526,0.6134471363187833,0.2704188017749138,0,0.1161340619063029,0.6134471363187833,3,0.09674284056236927
fabioschiochetoficial,joicehasselmann,0.10214045378147706,0.12646374330543805,0.08238392301124703,0,0.10270152764528141,0.8254238069472396,0.1075433157137421,0,0.06703287733901837,0.8254238069472396,3,0.10210037707691962
depfelipefrancischini,DeputadoAndreFigueiredo,0.10213921885710348,0.1247244289239568,0.004060254250106264,0,0.2767234851167714,0.8140812139846816,0.005300287582039319,0,0.1806184984332791,0.8140812139846816,2,0.08966891412427004
fernandofilhope,flavionogueirapi,0.10213217055057643,0.09500024327359545,0.018131222407542575,0,0.5457176807076067,0.620113086545705,0.02367027262784471,0,0.3562166408264503,0.620113086545705,3,0.07044749125364569
nishimoriluiz,rafaelmottarn,0.10212502610309536,0.10261449826680338,0.1921883820291431,0,0.12135364482011048,0.6698619145726591,0.2509190800893128,0,0.07921900533802805,0.6698619145726591,3,0.1007515533375943
generalgirao,orlandosilvasp,0.10211774605509856,0.12863043289440074,0.010735819043956391,0,0.22399022379455816,0.8397523960559348,0.014017568879965659,0,0.14623003506409957,0.8397523960559348,3,0.09341256907370858
joicehasselmann,LucasRedecker,0.10210097282803686,0.09822185569300207,0.043068952843268817,0,0.4631581298039946,0.641338033467659,0.056243607545649964,0,0.30241835898669106,0.641338033467659,3,0.07631117590118273
gustavofruet,RaulHenryPE,0.10208876543177682,0.1016186958263724,0.1298599445274759,0,0.2554246341579767,0.6635969876906219,0.16960396373782227,0,0.16679904857155586,0.6635969876906219,3,0.0911362033799054
capitaoalbertoneto,deputadorogeriocorreia,0.1020869780038147,0.11999248379431307,5.974686137158351e-5,0,0.3312603383913465,0.7835964073029915,7.803393085629516e-5,0,0.21632555876615217,0.7835964073029915,2,0.08571745226184813
bibonunes,bolsonaro.enb,0.10208479683320716,0.06638306719158542,0.10662190424294055,0,0.6541974720963721,0.43351585643091356,0.13925926621851625,0,0.42722487735057024,0.43351585643091356,3,0.06264817717155252
nelsonpelegrino,renildovcalheiros,0.10207762780823867,0.11374181965537977,0.05647990341425244,0,0.28078641374127733,0.7428452384561891,0.07377379304615064,0,0.1833809684976601,0.7428452384561891,3,0.08931271452730734
drasorayamanato,nerigelleroficial,0.10207683653472803,0.11632845240553723,0.17802628980029883,0,0.011815444364950672,0.7597443674433136,0.2325389328847806,0,0.007716699671905738,0.7597443674433136,2,0.10852407883256927
canzianiluisa,DeputadoNicoletti,0.10205622943775615,0.10613829741585182,0.00643580841594488,0,0.45658885057593435,0.6933321496759477,0.008408186286325703,0,0.2982596640377266,0.6933321496759477,2,0.07673247078502914
DeputadaMariaDoRosario,TiagoMitraud,0.10205260933878613,0.13100566604336067,9.051438000270405e-4,0.014362124740535645,0.19019794256705974,0.8558047781574991,0.0011825845589402046,0.018764341037549117,0.12424829624601154,0.8558047781574991,3,0.09575651410819516
majorfabiana,samia.bomfim.psol,0.10204880952425562,0.13261485692011524,2.26519054413903e-5,0,0.2045382698517992,0.8663492011868724,2.959617140986017e-5,0,0.13362120264171773,0.8663492011868724,2,0.09472813378657394
flaviaperes.df,tabataamaralSP,0.10197048967847352,0.12164442396669843,0.03154880867729299,0,0.25001548815553265,0.795291685861007,0.04125220774071736,0,0.1634561063982757,0.795291685861007,3,0.09139584693011217
altineucortesrj,rodrigocastroMG,0.10191655054753568,0.11788386040711474,0.1360921567439632,0,0.07772534065396156,0.7711136204001962,0.1780439075077571,0,0.050842472092046904,0.7711136204001962,3,0.10364449411136241
afonsoflorence13,joseneltooficial,0.10191360863720031,0.12368383779214741,0.015978065873831403,0,0.2599096198888678,0.8090763634419448,0.02090406582266662,0,0.1700195707353886,0.8090763634419448,3,0.09062817926208121
davidmirandario12,TiagoMitraud,0.1018946733049474,0.12955294159311434,0.00437861599993909,0,0.22413345164318943,0.8476265238150515,0.005729597512043828,0,0.14664387867290465,0.8476265238150515,2,0.09316333199507297
capitaowagnersousa,joseneltooficial,0.10186239986428376,0.10696167690089735,0.04975635989532008,0,0.3588065091646427,0.7000402964745095,0.06512885351430021,0,0.2348308500111903,0.7000402964745095,3,0.08350924919997241
deputadopaulofreire,erosbiondini,0.10186156963586573,0.10608909313208835,0.006064255572349047,0,0.45490410207240445,0.694335089679946,0.007937904476997583,0,0.29772700584305645,0.694335089679946,2,0.07664424589039867
DepCoronelChrisostomo,joaoromaneto,0.10185495677862132,0.1316812394858025,0.10018466461993077,0,0.010642627581433247,0.8618872931372251,0.1311468357076676,0,0.006965871155107144,0.8618872931372251,2,0.10837012314984903
bohngass13,perpetuaalmeida.acre,0.10183410118095187,0.0967797211409645,0.23129150503289211,0,0.09713129623884881,0.6335776851344646,0.30283438435736276,0,0.06358793050817262,0.6335776851344646,3,0.10217001581967353
jrbozzella,samia.bomfim.psol,0.10183046804262398,0.12735822191928606,0.034532213926640944,0,0.18481037359321723,0.8337925074053916,0.04521530028018271,0,0.12099219231442578,0.8337925074053916,3,0.09590333193186731
ruycarneiropb,wolneyqueirozpe,0.10181606183310392,0.11911450866908453,0.01673185349137469,0,0.3026321338229641,0.779932665007453,0.021911216744042356,0,0.1981561182485047,0.779932665007453,3,0.08747205669097105
EduardoCuryOficial,Joseairtoncirilo,0.10181445023731407,0.1281219850063798,0.03834674978063691,0,0.16930340393463905,0.8389246955793725,0.050217822311412495,0,0.11085748210921499,0.8389246955793725,3,0.09699381068750514
blogdabenedita,marceloramosam,0.10181265845328882,0.1114552686718342,0.003689382557276167,0,0.4052584249664382,0.7298062301553551,0.0048315964024176665,0,0.26536217344222734,0.7298062301553551,2,0.08013796084520673
CelioMouraTO,danilocabralpe,0.10180732962991781,0.1356830006926484,0.007626855068250629,0,0.15502622738578192,0.8884952991490418,0.009988612929900937,0,0.10151608792105726,0.8884952991490418,2,0.09800597979021324
arthur.oliveiramaia,drasorayamanato,0.10180707832502672,0.1360739418431541,0.01525972165137867,0,0.1358473131411025,0.8910575052468542,0.019985148252869497,0,0.08895734650027624,0.8910575052468542,3,0.09937563298102133
AlexandreLeite.SP,josemedeirosMT,0.10179780222169707,0.09312647750214993,9.605024206751752e-5,0,0.5955101578198219,0.6098787692838229,1.258052596699977e-4,0,0.38999542545650717,0.6098787692838229,2,0.06653263396468816
cabojunioamaral,Joseairtoncirilo,0.1017876007298164,0.13024429662347534,0.00555697426544248,0,0.21325709618160762,0.8530462498354393,0.007279176409960889,0,0.1396745737545999,0.8530462498354393,2,0.0938254939118313
alexandreserfiotis,depluizantonio,0.10178022499587566,0.1241761905723169,0.047934705758448985,0,0.189072057698068,0.8133616039025837,0.06279504787286057,0,0.1238433482245558,0.8133616039025837,3,0.09554509408857621
carlosjordyoficial,deputadaaliceportugal,0.10177337083758416,0.12191732792945885,9.060190083619563e-5,0,0.3072460794675017,0.798619697379855,1.1869758607194462e-4,0,0.20126160503407306,0.798619697379855,2,0.08709674879259006
biakicisoficial,DeputadoPedroLupion,0.10177260283659802,0.13249923267584807,0.09139771224130122,0,0.018801291307887123,0.8679430349808614,0.1197410824968231,0,0.01231588252231544,0.8679430349808614,3,0.10769912508864879
luismirandausa,majorfabiana,0.10177166522289521,0.09408021393990933,0.0018552373895052627,0,0.5820623641653243,0.6162829554693804,0.002430587970881698,0,0.38128645655973786,0.6162829554693804,2,0.06746518672700742
drdamiao,orlandosilvasp,0.1017523029946719,0.13582975456925325,0.03410252489008997,0,0.09978194944736588,0.8899372991840506,0.044686981865331925,0,0.06537571895061729,0.8899372991840506,3,0.10189304253376519
CarlosChiodini,oficialluizlima,0.10173903068502178,0.13250555896915814,0.04474202645857862,0,0.11154581766658793,0.8682708958202926,0.058636331481077796,0,0.07309277269862957,0.8682708958202926,3,0.1010385459006242
joaocampospsb,rafaelmottarn,0.10172731477014811,0.09785273952033437,0.025924359527131867,0,0.49553360729461443,0.641274763101937,0.03397889031175512,0,0.32474634658630797,0.641274763101937,3,0.07359829387554338
AdrianoDoBaldyOficial,dulcepaganimiranda,0.10172115509796367,0.12490698941581072,0.026515404469105566,0,0.22371662337313675,0.8186234829619442,0.034755673577857187,0,0.14662084346019863,0.8186234829619442,3,0.09300719307830844
fabioschiochetoficial,PedroUczai,0.10170050049022007,0.1302534772735279,0.1050290147823585,0,0.012914705053305208,0.8538370125723789,0.13769714573818118,0,0.008465841689439957,0.8538370125723789,2,0.10804234302142827
rafaelmottarn,reginaldolopesmg,0.10168472446816902,0.13226854595057824,0.019278212936805768,0,0.1640289816431413,0.8671807008861202,0.0252784123182508,0,0.10754088679562897,0.8671807008861202,3,0.09723156324138528
biakicisoficial,fabiofaria.br,0.1016842431885053,0.12441277613497835,0.008032063537154969,0,0.2650717594034861,0.815680464896534,0.010532033001107671,0,0.17378750210235824,0.815680464896534,3,0.09001370631600668
dep.lucena,niltotattosp,0.10168234044141357,0.12463952700138066,0.032436133071365086,0,0.2139675704646668,0.8171823901791112,0.042532633730441256,0,0.14028497609044757,0.8171823901791112,3,0.09366196686832405
celsosabinooficial,joicehasselmann,0.10167647327719734,0.08313443097363878,0.02347957449172859,0,0.6468436404381153,0.5450912310001942,0.030789914631436877,0,0.424118854368369,0.5450912310001942,3,0.06273596133713179
airtonfaleiropt,profmarcivania,0.10167213650805786,0.1305085351988936,0.07951028573933742,0,0.060976124153257025,0.8557476327420369,0.10427017466158453,0,0.039982192596378634,0.8557476327420369,3,0.10457899453340078
DeputadoNicoletti,joaocampospsb,0.10166782230521224,0.07831763945446776,0.003650476578453452,0,0.7345399868765989,0.5135524539865658,0.0047874558481175115,0,0.4816600901653168,0.5135524539865658,2,0.05646266769297033
