Source	Target	Type	Weight	similarity_total	weight_base	multimodal_multiplier	weight_multimodal_bonus	similarity_text	similarity_hashtag	similarity_domain	active_text	active_hashtag	active_domain	n_modalities_above_threshold	share_text	share_hashtag	share_domain	max_share	non_domain_similarity
alexisfonteyne30	Drdenisbezerra	Undirected	0.4229482976864571	0.21147414884322854	0.21147414884322854	2	0.4229482976864571	0.15865538228713696	0.016879371949009226	0.45888769229353943	1	0	1	2	0.2500784503369763	0.026605887041576192	0.7233156626214475	0.7233156626214475	0.0877673771180731
celsosabinooficial	PoliticoEliasVaz	Undirected	0.4229344014129293	0.21146720070646466	0.21146720070646466	2	0.4229344014129293	0.17325243028643011	0.022643067541978732	0.43850610429098513	1	0	1	2	0.27309582716631303	0.03569200876279836	0.6912121640708886	0.6912121640708886	0.09794774891420442
airtonfaleiropt	alexandrefrotaoficial77	Undirected	0.42293179747693216	0.21146589873846608	0.21146589873846608	2	0.42293179747693216	0.1987157618835596	0.1453193804909001	0.2903625538409385	1	0	1	2	0.3132353144865288	0.2290666901185586	0.4576979953949126	0.4576979953949126	0.17201757118722985
freixo.marcelo	ottoalencaroficial	Undirected	0.42289624222572825	0.21144812111286412	0.21144812111286412	2	0.42289624222572825	0.26068295866605007	0.029561383371877775	0.3441000213006645	1	0	1	2	0.4109486482926404	0.04660147560276952	0.5424498761045902	0.5424498761045902	0.1451221710189639
dep.expeditonetto	greyce.elias	Undirected	0.4228873532580825	0.21144367662904126	0.21144367662904126	2	0.4228873532580825	0.1635973688284467	0.017535993458297046	0.45319766760038005	1	0	1	2	0.25790535401926984	0.027644861487254525	0.7144497844934757	0.7144497844934757	0.09056668114337187
blogdabenedita	filipebarrosoficial	Undirected	0.4228761959875434	0.2114380979937717	0.2114380979937717	2	0.4228761959875434	0.31978711810199967	5.384869396450682e-4	0.3139886889396704	1	0	1	2	0.5041461640330299	8.489276447882322e-4	0.49500490832218186	0.5041461640330299	0.16016280252082238
eduardodafonte	FelipeCarrerasOficial	Undirected	0.4228735756052669	0.21143678780263345	0.21143678780263345	2	0.4228735756052669	0.17402675871274273	0.11921217230468548	0.34107143239047216	1	0	1	2	0.27435584967864207	0.18793981492625364	0.5377043353951043	0.5377043353951043	0.1466194655087141
DeputadoAndreFigueiredo	deputadobacelar	Undirected	0.42281638353886963	0.21140819176943482	0.21140819176943482	2	0.42281638353886963	0.2218887025518131	0.08605348498880455	0.32628238776768687	1	0	1	2	0.34985825398511283	0.13568298728722847	0.5144587587276588	0.5144587587276588	0.15397109377030882
alexmanente	PoliticoEliasVaz	Undirected	0.4227429239966796	0.2113714619983398	0.2113714619983398	2	0.4227429239966796	0.19187010362322585	0.10053325611100633	0.3417110262607873	1	0	1	2	0.3025796415612827	0.15854120065933333	0.538879157779384	0.538879157779384	0.14620167986711607
ClarissaGarotinhoRJ	josemedeirosMT	Undirected	0.42273949377798886	0.21136974688899443	0.21136974688899443	2	0.42273949377798886	0.18886195327458738	0.024944213021044933	0.420303074371351	1	0	1	2	0.29783819752560975	0.03933740658755823	0.6628243958868321	0.6628243958868321	0.10690308314781616
delegado.waldir	joaocarlosgurgel	Undirected	0.42269505137534713	0.21134752568767357	0.21134752568767357	2	0.42269505137534713	0.42972617494320775	0.01770040115474238	0.1866160009650706	1	0	1	2	0.6777560222118886	0.027916739025213834	0.2943272387628976	0.6777560222118886	0.22371328804897506
carolinerdetoni	professoradayanepimentel	Undirected	0.4226705900533397	0.21133529502666984	0.21133529502666984	2	0.4226705900533397	0.2643059849102282	0.1121376338006853	0.257562266369096	1	0	1	2	0.41688254183456613	0.17687159762962434	0.40624586053580947	0.41688254183456613	0.18822180935545677
carlosjordyoficial	rubensotoni	Undirected	0.4226468968882388	0.2113234484441194	0.2113234484441194	2	0.4226468968882388	0.29379806423418015	3.8085317558658505e-4	0.3397914279225915	1	0	1	2	0.46342556303663834	6.007428870934384e-4	0.5359736940762683	0.5359736940762683	0.14708945870488335
danilocabralpe	freixo.marcelo	Undirected	0.42263076894951856	0.21131538447475928	0.21131538447475928	2	0.42263076894951856	0.27018034369634714	0.03327107242315385	0.33049473730477685	1	0	1	2	0.426188158468918	0.05248248963013534	0.5213293519009466	0.5213293519009466	0.1517257080597505
joicehasselmann	ottoalencaroficial	Undirected	0.4225470144650478	0.2112735072325239	0.2112735072325239	2	0.4225470144650478	0.28934461991159505	0.006252885889628786	0.33822301589634773	1	0	1	2	0.4565087591935943	0.009865388821557216	0.5336258519848484	0.5336258519848484	0.14779875290061192
flavionogueirapi	marcosaureliosampaio	Undirected	0.4224882059385813	0.21124410296929064	0.21124410296929064	2	0.4224882059385813	0.2431818049194368	0.3905505039884351	0	1	1	0	2	0.38372953611678506	0.6162704638832149	0	0.6162704638832149	0.31686615445393596
alexandrefrotaoficial77	OtoniDeputadoFederal	Undirected	0.42244456014960613	0.21122228007480306	0.21122228007480306	2	0.42244456014960613	0.20791929369945425	0.012964334789038794	0.4127832117359162	1	0	1	2	0.32812083653583785	0.020459228676772093	0.6514199347873901	0.6514199347873901	0.11044181424424653
cassioandrade4011	perpetuaalmeida.acre	Undirected	0.4224393561119224	0.2112196780559612	0.2112196780559612	2	0.4224393561119224	0.16800461752173798	0.003494775940688111	0.4621596407054575	1	0	1	2	0.2651340996698018	0.005515230987399123	0.7293506693427991	0.7293506693427991	0.08574969673121305
coronel.armando	fabioabreu.oficial	Undirected	0.4224358643741886	0.2112179321870943	0.2112179321870943	2	0.4224358643741886	0.20962352131469475	0.0111142793415266	0.4129159959050616	1	0	1	2	0.3308171156746495	0.017539986980022296	0.6516428973453282	0.6516428973453282	0.11036890032811067
marceloramosam	vanderleimacris	Undirected	0.42242120339447514	0.21121060169723757	0.21121060169723757	2	0.42242120339447514	0.18068245613058992	0.07157481332590139	0.3813745356352214	1	0	1	2	0.28515370389975564	0.11295962852676178	0.6018866675734826	0.6018866675734826	0.12612863472824565
baleia.rossi	iracemaportella	Undirected	0.42241116603794876	0.21120558301897438	0.21120558301897438	2	0.42241116603794876	0.15049690803345328	0.0029470509923823834	0.4801727900310875	1	0	1	2	0.23752040686653766	0.0046511570231828345	0.7578284361102795	0.7578284361102795	0.07672197951291783
canzianiluisa	gustavofruet	Undirected	0.4223972288133499	0.21119861440667495	0.21119861440667495	2	0.4223972288133499	0.15781596052034602	0.026903493736850602	0.44887638896282817	1	0	1	2	0.24907985462515458	0.04246160075817921	0.7084585446166661	0.7084585446166661	0.09235972712859832
delegadofeliciolaterca	dep.eliborges	Undirected	0.42232437966487835	0.21116218983243917	0.21116218983243917	2	0.42232437966487835	0.2987586458805922	0.010807704165452202	0.3239202194512732	1	0	1	2	0.4716100707828144	0.01706066819068998	0.5113292610264957	0.5113292610264957	0.1547831750230222
abiackelpaulo	rodrigocoelhooficial	Undirected	0.42229138217500434	0.21114569108750217	0.21114569108750217	2	0.42229138217500434	0.12504722496113677	0.15596284393811374	0.352427004363256	0	1	1	2	0.19741065093819538	0.2462167917245984	0.5563725573372063	0.5563725573372063	0.14050503444962525
delegadomarcelofreitas	DepGonzagaPatriota	Undirected	0.42225580358289383	0.21112790179144691	0.21112790179144691	2	0.42225580358289383	0.16372577723130058	9.601321875089612e-4	0.4686977959555312	1	0	1	2	0.2584938258469024	0.001515877625777421	0.7399902965273202	0.7399902965273202	0.08234295470940477
DepCoronelChrisostomo	wolneyqueirozpe	Undirected	0.4222508710407947	0.21112543552039734	0.21112543552039734	2	0.4222508710407947	0.18303126131705247	0.005027779494420111	0.44531726574971947	1	0	1	2	0.2889771205853741	0.007938060584737653	0.7030848188298883	0.7030848188298883	0.09402952040573628
fernandapsol	profisrael	Undirected	0.42223427637367844	0.21111713818683922	0.21111713818683922	2	0.42223427637367844	0.3044576327314063	0.06307946117216907	0.2658143206569423	1	0	1	2	0.48070885409274616	0.09959630581379515	0.4196948400934587	0.48070885409274616	0.18376854695178768
alexandrefrotaoficial77	deputadopeninha	Undirected	0.4221615669267543	0.21108078346337714	0.21108078346337714	2	0.4221615669267543	0.1997828271203879	0.008946657119720845	0.42451286615002265	1	0	1	2	0.31549189184410137	0.014128330352840328	0.6703797778030582	0.6703797778030582	0.10436474212005437
DeputadoCarlosSampaio	gilson.marques.novo	Undirected	0.4221562848983507	0.21107814244917536	0.21107814244917536	2	0.4221562848983507	0.20901529858738438	0.009492773368219855	0.41472635539192193	1	0	1	2	0.3300757027107663	0.014990930622617768	0.6549333666666161	0.6549333666666161	0.10925403597780212
depleomonteiro	DeputadoCarlosSampaio	Undirected	0.4220803473376346	0.2110401736688173	0.2110401736688173	2	0.4220803473376346	0.3163185087373188	0.005284327148590683	0.31151768512054234	1	0	1	2	0.4996181583791932	0.0083464790245471	0.4920353625962596	0.4996181583791932	0.16080141794295474
fernandapsol	marceloramosam	Undirected	0.422042274747048	0.211021137373524	0.211021137373524	2	0.422042274747048	0.2469654226636245	0.0028037881943842884	0.38329420126256314	1	0	1	2	0.39011166643853995	0.004428921559362342	0.6054594120020977	0.6054594120020977	0.1248846054290044
arraes	LidicedaMata	Undirected	0.42203698259634925	0.21101849129817463	0.21101849129817463	2	0.42203698259634925	0.27514398093882386	0.08041753460983848	0.27749395834586155	1	0	1	2	0.434628547236394	0.1270307862834106	0.43834066648019543	0.43834066648019543	0.17778075777433117
delegado.waldir	PauloEduardoOficial	Undirected	0.4220106055861052	0.2110053027930526	0.2110053027930526	2	0.4220106055861052	0.1993955383364543	0.05010991313872207	0.3835104569039814	1	0	1	2	0.31499293413811374	0.07916059055613452	0.6058464753057516	0.6058464753057516	0.12475272573758818
arthur.oliveiramaia	joseneltooficial	Undirected	0.4220068370629871	0.21100341853149354	0.21100341853149354	2	0.4220068370629871	0.15097468569913047	0.03577724269989233	0.4462583271954579	1	0	1	2	0.23850274835965368	0.05651921494746203	0.7049780366928844	0.7049780366928844	0.0933759641995114
carolinerdetoni	wolneyqueirozpe	Undirected	0.42197462206806663	0.21098731103403331	0.21098731103403331	2	0.42197462206806663	0.2873391713228331	0.0018955916949544072	0.34372717008431236	1	0	1	2	0.4539596400601928	0.0029947957307072982	0.5430455642090999	0.5430455642090999	0.14461738150889375
joseneltooficial	sostenescavalcante	Undirected	0.42190587667795354	0.21095293833897677	0.21095293833897677	2	0.42190587667795354	0.17725889060025174	0.0081947630972365	0.447405161319442	1	0	1	2	0.28009231505372917	0.012948801380000171	0.7069588835662706	0.7069588835662706	0.09272682684874411
DelegadoPablo	flordelisCantora	Undirected	0.42185835276297157	0.21092917638148578	0.21092917638148578	2	0.42185835276297157	0.20491086269559455	0.05893617322704545	0.36894049322181727	1	0	1	2	0.32382253640908276	0.09313738105226008	0.583040082538657	0.583040082538657	0.13192351796132
altineucortesrj	vanderleimacris	Undirected	0.4218167330305991	0.21090836651529954	0.21090836651529954	2	0.4218167330305991	0.09522435774680345	0.1662355302468066	0.37126521155228864	0	1	1	2	0.15049878346085077	0.2627294702962035	0.5867717462429458	0.5867717462429458	0.13072994399680501
camilocapiberibe	pauloguedesmg	Undirected	0.4216961656754112	0.2108480828377056	0.2108480828377056	2	0.4216961656754112	0.14360298075351996	0.2335955238315939	0.25534574392800286	0	1	1	2	0.22702440357505224	0.36929515109921984	0.4036804453257279	0.4036804453257279	0.18859925229255692
depzeneto	oficialluizlima	Undirected	0.42168609086522896	0.21084304543261448	0.21084304543261448	2	0.42168609086522896	0.17220774535774214	0.017037492038373514	0.4432838989017278	1	0	1	2	0.2722526686528057	0.02693550551377439	0.7008118258334199	0.7008118258334199	0.09462261869805783
deputadosanderson	onelsonbarbudo	Undirected	0.42158947476846187	0.21079473738423093	0.21079473738423093	2	0.42158947476846187	0.2676755340598215	0.04154194540483811	0.32316673268803325	1	0	1	2	0.42327991261614495	0.06569099070867944	0.5110290966751757	0.5110290966751757	0.1546087397323298
drluizovando	reginaldolopesmg	Undirected	0.42158896119032646	0.21079448059516323	0.21079448059516323	2	0.42158896119032646	0.3319132419732293	0.013460477906015436	0.28700972190624485	1	0	1	2	0.5248607411922359	0.021285310488223307	0.4538539483195406	0.5248607411922359	0.17268685993962238
depfelipefrancischini	TiagoMitraud	Undirected	0.42155012166295736	0.21077506083147868	0.21077506083147868	2	0.42155012166295736	0.22619139884508704	0.025190903193807183	0.3809428804555418	1	0	1	2	0.357713728801363	0.03983852595342246	0.6024477452452146	0.6024477452452146	0.1256911510194471
depdanielfreitas	DeputadaMariaDoRosario	Undirected	0.4215335215430951	0.21076676077154755	0.21076676077154755	2	0.4215335215430951	0.27328103933742176	1.5662236768407715e-4	0.3588626206095368	1	0	1	2	0.4322013558764043	2.477025110770698e-4	0.5675509416125186	0.5675509416125186	0.13671883085255293
alinesleutjes	vavamartinsoficial	Undirected	0.42143304709499246	0.21071652354749623	0.21071652354749623	2	0.42143304709499246	0.18239289599224717	0.06836463690906623	0.3813920377411753	1	0	1	2	0.2885280706698435	0.10814629967965249	0.6033256296505041	0.6033256296505041	0.1253787664506567
davidmirandario12	renataabreu1919	Undirected	0.42142363285257023	0.21071181642628511	0.21071181642628511	2	0.42142363285257023	0.33599527536922413	0.00402651986396367	0.29211365404566747	1	0	1	2	0.5315241784850541	0.006369710587433678	0.4621061109275122	0.5315241784850541	0.1700108976165939
deputadorogeriocorreia	samuelmoreiraregistro	Undirected	0.42136313034559386	0.21068156517279693	0.21068156517279693	2	0.42136313034559386	0.16517903790606533	3.452451095818533e-4	0.4665204125027436	1	0	1	2	0.26134075497712816	5.462352773939348e-4	0.7381130097454779	0.7381130097454779	0.0827621415078236
DelegadoAntonioFurtado	depluizantonio	Undirected	0.42135954043081575	0.21067977021540787	0.21067977021540787	2	0.42135954043081575	0.2668094867219105	0.10047943251001729	0.2647503914142959	1	0	1	2	0.42214065205709	0.15897655544127923	0.41888279250163085	0.42214065205709	0.1836444596159639
delegadomarcelofreitas	fernandapsol	Undirected	0.4213195250000972	0.2106597625000486	0.2106597625000486	2	0.4213195250000972	0.16048978271508296	2.9509061560762664e-4	0.4711944141694552	1	0	1	2	0.25394785223091026	4.6693083372223427e-4	0.7455852169353675	0.7455852169353675	0.08039243666534529
arraes	dep.zarattini	Undirected	0.4212840755792309	0.21064203778961546	0.21064203778961546	2	0.4212840755792309	0.40790641300363234	0.06716311982545302	0.156856580539761	1	0	1	2	0.6454970041181747	0.1062831847024034	0.2482198111794219	0.6454970041181747	0.2375347664145427
davidmirandario12	samuelmoreiraregistro	Undirected	0.4211778844231155	0.21058894221155774	0.21058894221155774	2	0.4211778844231155	0.16846614764048154	0.0051386648906642275	0.45816201410352747	1	0	1	2	0.2666587426533225	0.00813379980401491	0.7252074575426626	0.7252074575426626	0.08680240626557288
DelegadoPablo	TiagoMitraud	Undirected	0.4211123420939584	0.2105561710469792	0.2105561710469792	2	0.4211123420939584	0.2505386772506478	0.069551043380267	0.31157879251002274	1	0	1	2	0.39662999190011505	0.11010687082442687	0.49326313727545795	0.49326313727545795	0.16004486031545742
josemedeirosMT	PedroUczai	Undirected	0.4210792567506096	0.2105396283753048	0.2105396283753048	2	0.4210792567506096	0.4205312364986654	0.004714874723375505	0.20637277390387349	1	0	1	2	0.6657990227996932	0.007464746280402282	0.32673623091990467	0.6657990227996932	0.21262305561102046
depjorgesolla	margaretecoelho.castro	Undirected	0.42105970080567684	0.21052985040283842	0.21052985040283842	2	0.42105970080567684	0.15855350323280448	0.0026918096882615847	0.47034423828744915	1	0	1	2	0.25103883199052335	0.004261960450597925	0.7446992075588788	0.7446992075588788	0.08062265646053303
flavionogueirapi	viniciuscarvalhooficial	Undirected	0.4210487289432388	0.2105243644716194	0.2105243644716194	2	0.4210487289432388	0.16983450479201387	0.0014255503915796023	0.4603130382312648	1	0	1	2	0.26890712502290776	0.002257142374244889	0.7288357326028474	0.7288357326028474	0.08563002759179673
DepZeCarlosPT	pimenta13br	Undirected	0.42096456356462636	0.21048228178231318	0.21048228178231318	2	0.42096456356462636	0.3138732323231629	0.11562737273280585	0.2019462402909707	1	0	1	2	0.49706991908512854	0.1831149741024932	0.3198151068123782	0.49706991908512854	0.21475030252798438
AfonsoMottaOpina	TulioGadelhaOficial	Undirected	0.4209643637781781	0.21048218188908904	0.21048218188908904	2	0.4209643637781781	0.17266190211578022	0.0530989291174759	0.4056857144340109	1	0	1	2	0.2734386676125112	0.08409093292507411	0.6424703994624146	0.6424703994624146	0.11288041561662807
delegadomarcelofreitas	DeputadoCarlosSampaio	Undirected	0.42093675144190407	0.21046837572095203	0.21046837572095203	2	0.42093675144190407	0.22731177258115218	0.05294624889039581	0.35114710569130814	1	0	1	2	0.3600093866873565	0.0838546388248437	0.5561359744877998	0.5561359744877998	0.140129010735774
